"year"	"field"	"gender"	"count"	"total"
"1981"	"Art, General"	"Male"	0	946877
"1981"	"Art/Architecture"	"Female"	28526	946877
"1981"	"Art/Architecture"	"Male"	21824	946877
"1981"	"Arts"	"Female"	0	946877
"1981"	"Arts"	"Male"	0	946877
"1981"	"Arts and Music"	"Female"	0	946877
"1981"	"Arts and Music"	"Male"	0	946877
"1981"	"Business"	"Female"	76360	946877
"1981"	"Business"	"Male"	130036	946877
"1981"	"Communication and Librarianship"	"Female"	16641	946877
"1981"	"Communication and Librarianship"	"Male"	13213	946877
"1981"	"Communication and Library Science"	"Female"	0	946877
"1981"	"Communication and Library Science"	"Male"	0	946877
"1981"	"Computer Science"	"Female"	4953	946877
"1981"	"Computer Science"	"Male"	10280	946877
"1981"	"Economics"	"Female"	6050	946877
"1981"	"Economics"	"Male"	14650	946877
"1981"	"Education"	"Female"	83867	946877
"1981"	"Education"	"Male"	28473	946877
"1981"	"Engineering"	"Female"	14106	946877
"1981"	"Engineering"	"Male"	69951	946877
"1981"	"English and Literature"	"Female"	20949	946877
"1981"	"English and Literature"	"Male"	11117	946877
"1981"	"Foreign Language and Literature, Other"	"Female"	0	946877
"1981"	"Foreign Language and Literature, Other"	"Male"	0	946877
"1981"	"Foreign Languages"	"Female"	8200	946877
"1981"	"Foreign Languages"	"Male"	2784	946877
"1981"	"Health Professions"	"Female"	0	946877
"1981"	"Health Professions"	"Male"	0	946877
"1981"	"History"	"Female"	6995	946877
"1981"	"History"	"Male"	11418	946877
"1981"	"Humanities, Other"	"Female"	1064	946877
"1981"	"Humanities, Other"	"Male"	2599	946877
"1981"	"Latin, Classical Greek"	"Female"	0	946877
"1981"	"Latin, Classical Greek"	"Male"	0	946877
"1981"	"Life Sciences"	"Female"	67882	946877
"1981"	"Life Sciences"	"Male"	33926	946877
"1981"	"Math"	"Female"	4781	946877
"1981"	"Math"	"Male"	6392	946877
"1981"	"Mathematics"	"Female"	0	946877
"1981"	"Mathematics"	"Male"	0	946877
"1981"	"Medicine"	"Female"	0	946877
"1981"	"Medicine"	"Male"	0	946877
"1981"	"Other/Unknown"	"Female"	20737	946877
"1981"	"Other/Unknown"	"Male"	18318	946877
"1981"	"Philosophy"	"Female"	0	946877
"1981"	"Philosophy"	"Male"	0	946877
"1981"	"Physical Sciences"	"Female"	7482	946877
"1981"	"Physical Sciences"	"Male"	21223	946877
"1981"	"Political Science and Public Administration"	"Female"	11436	946877
"1981"	"Political Science and Public Administration"	"Male"	18655	946877
"1981"	"Psychology"	"Female"	26917	946877
"1981"	"Psychology"	"Male"	14447	946877
"1981"	"Religion"	"Female"	1777	946877
"1981"	"Religion"	"Male"	5362	946877
"1981"	"Sciences, General Program"	"Female"	0	946877
"1981"	"Sciences, General Program"	"Male"	0	946877
"1981"	"Sciences, Other"	"Female"	0	946877
"1981"	"Sciences, Other"	"Male"	0	946877
"1981"	"Social Sciences"	"Female"	0	946877
"1981"	"Social Sciences"	"Male"	0	946877
"1981"	"Social Sciences, Other"	"Female"	7846	946877
"1981"	"Social Sciences, Other"	"Male"	8711	946877
"1981"	"Social Service Professions"	"Female"	12124	946877
"1981"	"Social Service Professions"	"Male"	2738	946877
"1981"	"Sociology"	"Female"	12231	946877
"1981"	"Sociology"	"Male"	5361	946877
"1981"	"Vocational Studies and Home Economics"	"Female"	22640	946877
"1981"	"Vocational Studies and Home Economics"	"Male"	9656	946877
"1981"	"Zoology, General"	"Female"	0	946877
"1981"	"Zoology, General"	"Male"	0	946877
"1982"	"???? Es"	"Female"	0	964043
"1982"	"???? Es"	"Male"	0	964043
"1982"	"???? Therapy"	"Female"	0	964043
"1982"	"???? Therapy"	"Male"	0	964043
"1982"	"Agriculture"	"Female"	4950	964043
"1982"	"Agriculture"	"Male"	10158	964043
"1982"	"Anthropology"	"Female"	2000	964043
"1982"	"Anthropology"	"Male"	1149	964043
"1982"	"Area and Ethnic Studies"	"Female"	1830	964043
"1982"	"Area and Ethnic Studies"	"Male"	1032	964043
"1982"	"Area Studies"	"Female"	0	964043
"1982"	"Area Studies"	"Male"	0	964043
"1982"	"Art, General"	"Female"	0	964043
"1982"	"Art, General"	"Male"	0	964043
"1982"	"Art/Architecture"	"Female"	28681	964043
"1982"	"Art/Architecture"	"Male"	21898	964043
"1982"	"Arts"	"Female"	0	964043
"1982"	"Arts"	"Male"	0	964043
"1982"	"Arts and Music"	"Female"	0	964043
"1982"	"Arts and Music"	"Male"	0	964043
"1982"	"Business"	"Female"	87161	964043
"1982"	"Business"	"Male"	133852	964043
"1982"	"Communication and Librarianship"	"Female"	18783	964043
"1982"	"Communication and Librarianship"	"Male"	14005	964043
"1982"	"Communication and Library Science"	"Female"	0	964043
"1982"	"Communication and Library Science"	"Male"	0	964043
"1982"	"Computer Science"	"Female"	7115	964043
"1982"	"Computer Science"	"Male"	13316	964043
"1982"	"Economics"	"Female"	6843	964043
"1982"	"Economics"	"Male"	15037	964043
"1982"	"Education"	"Female"	79031	964043
"1982"	"Education"	"Male"	25643	964043
"1982"	"Engineering"	"Female"	15259	964043
"1982"	"Engineering"	"Male"	73452	964043
"1982"	"English and Literature"	"Female"	21843	964043
"1982"	"English and Literature"	"Male"	11280	964043
"1982"	"Foreign Language and Literature, Other"	"Female"	0	964043
"1982"	"Foreign Language and Literature, Other"	"Male"	0	964043
"1982"	"Foreign Languages"	"Female"	7798	964043
"1982"	"Foreign Languages"	"Male"	2684	964043
"1982"	"Health Professions"	"Female"	0	964043
"1982"	"Health Professions"	"Male"	0	964043
"1982"	"History"	"Female"	6492	964043
"1982"	"History"	"Male"	10754	964043
"1982"	"Humanities, Other"	"Female"	988	964043
"1982"	"Humanities, Other"	"Male"	2429	964043
"1982"	"Latin, Classical Greek"	"Female"	0	964043
"1982"	"Latin, Classical Greek"	"Male"	0	964043
"1982"	"Life Sciences"	"Female"	68255	964043
"1982"	"Life Sciences"	"Male"	32169	964043
"1982"	"Math"	"Female"	5058	964043
"1982"	"Math"	"Male"	6650	964043
"1982"	"Mathematics"	"Female"	0	964043
"1982"	"Mathematics"	"Male"	0	964043
"1982"	"Medicine"	"Female"	0	964043
"1982"	"Medicine"	"Male"	0	964043
"1982"	"Other/Unknown"	"Female"	21909	964043
"1982"	"Other/Unknown"	"Male"	18945	964043
"1982"	"Philosophy"	"Female"	0	964043
"1982"	"Philosophy"	"Male"	0	964043
"1982"	"Physical Sciences"	"Female"	7725	964043
"1982"	"Physical Sciences"	"Male"	20657	964043
"1982"	"Political Science and Public Administration"	"Female"	12561	964043
"1982"	"Political Science and Public Administration"	"Male"	19069	964043
"1982"	"Psychology"	"Female"	27783	964043
"1982"	"Psychology"	"Male"	13756	964043
"1982"	"Religion"	"Female"	1774	964043
"1982"	"Religion"	"Male"	5198	964043
"1982"	"Sciences, General Program"	"Female"	0	964043
"1982"	"Sciences, General Program"	"Male"	0	964043
"1982"	"Sciences, Other"	"Female"	0	964043
"1982"	"Sciences, Other"	"Male"	0	964043
"1982"	"Social Sciences"	"Female"	0	964043
"1982"	"Social Sciences"	"Male"	0	964043
"1982"	"Social Sciences, Other"	"Female"	7844	964043
"1982"	"Social Sciences, Other"	"Male"	8328	964043
"1982"	"Social Service Professions"	"Female"	11603	964043
"1982"	"Social Service Professions"	"Male"	2469	964043
"1982"	"Sociology"	"Female"	11444	964043
"1982"	"Sociology"	"Male"	4889	964043
"1982"	"Vocational Studies and Home Economics"	"Female"	21770	964043
"1982"	"Vocational Studies and Home Economics"	"Male"	8724	964043
"1982"	"Zoology, General"	"Female"	0	964043
"1982"	"Zoology, General"	"Male"	0	964043
"1983"	"???? Es"	"Female"	0	980679
"1983"	"???? Es"	"Male"	0	980679
"1983"	"???? Therapy"	"Female"	0	980679
"1983"	"???? Therapy"	"Male"	0	980679
"1983"	"Agriculture"	"Female"	5322	980679
"1983"	"Agriculture"	"Male"	9206	980679
"1983"	"Anthropology"	"Female"	1857	980679
"1983"	"Anthropology"	"Male"	1016	980679
"1983"	"Area and Ethnic Studies"	"Female"	1889	980679
"1983"	"Area and Ethnic Studies"	"Male"	1104	980679
"1983"	"Area Studies"	"Female"	0	980679
"1983"	"Area Studies"	"Male"	0	980679
"1983"	"Art, General"	"Female"	0	980679
"1983"	"Art, General"	"Male"	0	980679
"1983"	"Art/Architecture"	"Female"	28576	980679
"1983"	"Art/Architecture"	"Male"	21136	980679
"1983"	"Arts"	"Female"	0	980679
"1983"	"Arts"	"Male"	0	980679
"1983"	"Arts and Music"	"Female"	0	980679
"1983"	"Arts and Music"	"Male"	0	980679
"1983"	"Business"	"Female"	98017	980679
"1983"	"Business"	"Male"	136326	980679
"1983"	"Communication and Librarianship"	"Female"	21937	980679
"1983"	"Communication and Librarianship"	"Male"	15375	980679
"1983"	"Communication and Library Science"	"Female"	0	980679
"1983"	"Communication and Library Science"	"Male"	0	980679
"1983"	"Computer Science"	"Female"	8992	980679
"1983"	"Computer Science"	"Male"	15690	980679
"1983"	"Economics"	"Female"	7247	980679
"1983"	"Economics"	"Male"	15163	980679
"1983"	"Education"	"Female"	76626	980679
"1983"	"Education"	"Male"	24772	980679
"1983"	"Engineering"	"Female"	19892	980679
"1983"	"Engineering"	"Male"	81667	980679
"1983"	"English and Literature"	"Female"	20630	980679
"1983"	"English and Literature"	"Male"	10656	980679
"1983"	"Foreign Language and Literature, Other"	"Female"	0	980679
"1983"	"Foreign Language and Literature, Other"	"Male"	0	980679
"1983"	"Foreign Languages"	"Female"	7557	980679
"1983"	"Foreign Languages"	"Male"	2859	980679
"1983"	"Health Professions"	"Female"	0	980679
"1983"	"Health Professions"	"Male"	0	980679
"1983"	"History"	"Female"	6308	980679
"1983"	"History"	"Male"	10238	980679
"1983"	"Humanities, Other"	"Female"	1113	980679
"1983"	"Humanities, Other"	"Male"	2595	980679
"1983"	"Latin, Classical Greek"	"Female"	0	980679
"1983"	"Latin, Classical Greek"	"Male"	0	980679
"1983"	"Life Sciences"	"Female"	66254	980679
"1983"	"Life Sciences"	"Male"	30291	980679
"1983"	"Math"	"Female"	5550	980679
"1983"	"Math"	"Male"	7112	980679
"1983"	"Mathematics"	"Female"	0	980679
"1983"	"Mathematics"	"Male"	0	980679
"1983"	"Medicine"	"Female"	0	980679
"1983"	"Medicine"	"Male"	0	980679
"1983"	"Other/Unknown"	"Female"	22068	980679
"1983"	"Other/Unknown"	"Male"	19727	980679
"1983"	"Philosophy"	"Female"	0	980679
"1983"	"Philosophy"	"Male"	0	980679
"1983"	"Physical Sciences"	"Female"	7816	980679
"1983"	"Physical Sciences"	"Male"	19554	980679
"1983"	"Political Science and Public Administration"	"Female"	13192	980679
"1983"	"Political Science and Public Administration"	"Male"	18679	980679
"1983"	"Psychology"	"Female"	27597	980679
"1983"	"Psychology"	"Male"	13228	980679
"1983"	"Religion"	"Female"	1948	980679
"1983"	"Religion"	"Male"	5423	980679
"1983"	"Sciences, General Program"	"Female"	0	980679
"1983"	"Sciences, General Program"	"Male"	0	980679
"1983"	"Sciences, Other"	"Female"	0	980679
"1983"	"Sciences, Other"	"Male"	0	980679
"1983"	"Social Sciences"	"Female"	0	980679
"1983"	"Social Sciences"	"Male"	0	980679
"1983"	"Social Sciences, Other"	"Female"	6493	980679
"1983"	"Social Sciences, Other"	"Male"	6839	980679
"1983"	"Social Service Professions"	"Female"	9979	980679
"1983"	"Social Service Professions"	"Male"	1842	980679
"1983"	"Sociology"	"Female"	9984	980679
"1983"	"Sociology"	"Male"	4363	980679
"1983"	"Vocational Studies and Home Economics"	"Female"	20440	980679
"1983"	"Vocational Studies and Home Economics"	"Male"	8534	980679
"1983"	"Zoology, General"	"Female"	0	980679
"1983"	"Zoology, General"	"Male"	0	980679
"1984"	"???? Es"	"Female"	0	986345
"1984"	"???? Es"	"Male"	0	986345
"1984"	"???? Therapy"	"Female"	0	986345
"1984"	"???? Therapy"	"Male"	0	986345
"1984"	"Agriculture"	"Female"	4552	986345
"1984"	"Agriculture"	"Male"	8160	986345
"1984"	"Anthropology"	"Female"	1736	986345
"1984"	"Anthropology"	"Male"	1033	986345
"1984"	"Area and Ethnic Studies"	"Female"	1696	986345
"1984"	"Area and Ethnic Studies"	"Male"	1186	986345
"1984"	"Area Studies"	"Female"	0	986345
"1984"	"Area Studies"	"Male"	0	986345
"1984"	"Art, General"	"Female"	0	986345
"1984"	"Art, General"	"Male"	0	986345
"1984"	"Art/Architecture"	"Female"	28382	986345
"1984"	"Art/Architecture"	"Male"	21062	986345
"1984"	"Arts"	"Female"	0	986345
"1984"	"Arts"	"Male"	0	986345
"1984"	"Arts and Music"	"Female"	0	986345
"1984"	"Arts and Music"	"Male"	0	986345
"1984"	"Business"	"Female"	103050	986345
"1984"	"Business"	"Male"	134474	986345
"1984"	"Communication and Librarianship"	"Female"	23155	986345
"1984"	"Communication and Librarianship"	"Male"	15840	986345
"1984"	"Communication and Library Science"	"Female"	0	986345
"1984"	"Communication and Library Science"	"Male"	0	986345
"1984"	"Computer Science"	"Female"	12066	986345
"1984"	"Computer Science"	"Male"	20369	986345
"1984"	"Economics"	"Female"	7515	986345
"1984"	"Economics"	"Male"	15359	986345
"1984"	"Education"	"Female"	72712	986345
"1984"	"Education"	"Male"	23396	986345
"1984"	"Engineering"	"Female"	20883	986345
"1984"	"Engineering"	"Male"	85593	986345
"1984"	"English and Literature"	"Female"	21341	986345
"1984"	"English and Literature"	"Male"	10966	986345
"1984"	"Foreign Language and Literature, Other"	"Female"	0	986345
"1984"	"Foreign Language and Literature, Other"	"Male"	0	986345
"1984"	"Foreign Languages"	"Female"	7336	986345
"1984"	"Foreign Languages"	"Male"	2886	986345
"1984"	"Health Professions"	"Female"	0	986345
"1984"	"Health Professions"	"Male"	0	986345
"1984"	"History"	"Female"	6336	986345
"1984"	"History"	"Male"	10400	986345
"1984"	"Humanities, Other"	"Female"	1088	986345
"1984"	"Humanities, Other"	"Male"	2548	986345
"1984"	"Latin, Classical Greek"	"Female"	0	986345
"1984"	"Latin, Classical Greek"	"Male"	0	986345
"1984"	"Life Sciences"	"Female"	65936	986345
"1984"	"Life Sciences"	"Male"	29101	986345
"1984"	"Math"	"Female"	5987	986345
"1984"	"Math"	"Male"	7524	986345
"1984"	"Mathematics"	"Female"	0	986345
"1984"	"Mathematics"	"Male"	0	986345
"1984"	"Medicine"	"Female"	0	986345
"1984"	"Medicine"	"Male"	0	986345
"1984"	"Other/Unknown"	"Female"	21972	986345
"1984"	"Other/Unknown"	"Male"	19691	986345
"1984"	"Philosophy"	"Female"	0	986345
"1984"	"Philosophy"	"Male"	0	986345
"1984"	"Physical Sciences"	"Female"	7831	986345
"1984"	"Physical Sciences"	"Male"	19487	986345
"1984"	"Political Science and Public Administration"	"Female"	13163	986345
"1984"	"Political Science and Public Administration"	"Male"	18725	986345
"1984"	"Psychology"	"Female"	27426	986345
"1984"	"Psychology"	"Male"	12949	986345
"1984"	"Religion"	"Female"	1901	986345
"1984"	"Religion"	"Male"	5332	986345
"1984"	"Sciences, General Program"	"Female"	0	986345
"1984"	"Sciences, General Program"	"Male"	0	986345
"1984"	"Sciences, Other"	"Female"	0	986345
"1984"	"Sciences, Other"	"Male"	0	986345
"1984"	"Social Sciences"	"Female"	0	986345
"1984"	"Social Sciences"	"Male"	0	986345
"1984"	"Social Sciences, Other"	"Female"	5929	986345
"1984"	"Social Sciences, Other"	"Male"	6014	986345
"1984"	"Social Service Professions"	"Female"	8604	986345
"1984"	"Social Service Professions"	"Male"	1540	986345
"1984"	"Sociology"	"Female"	9054	986345
"1984"	"Sociology"	"Male"	4293	986345
"1984"	"Vocational Studies and Home Economics"	"Female"	19944	986345
"1984"	"Vocational Studies and Home Economics"	"Male"	8822	986345
"1984"	"Zoology, General"	"Female"	0	986345
"1984"	"Zoology, General"	"Male"	0	986345
"1985"	"???? Es"	"Female"	0	990877
"1985"	"???? Es"	"Male"	0	990877
"1985"	"???? Therapy"	"Female"	0	990877
"1985"	"???? Therapy"	"Male"	0	990877
"1985"	"Agriculture"	"Female"	4170	990877
"1985"	"Agriculture"	"Male"	7737	990877
"1985"	"Anthropology"	"Female"	1663	990877
"1985"	"Anthropology"	"Male"	1021	990877
"1985"	"Area and Ethnic Studies"	"Female"	1771	990877
"1985"	"Area and Ethnic Studies"	"Male"	1101	990877
"1985"	"Area Studies"	"Female"	0	990877
"1985"	"Area Studies"	"Male"	0	990877
"1985"	"Art, General"	"Female"	0	990877
"1985"	"Art, General"	"Male"	0	990877
"1985"	"Art/Architecture"	"Female"	27147	990877
"1985"	"Art/Architecture"	"Male"	20607	990877
"1985"	"Arts"	"Female"	0	990877
"1985"	"Arts"	"Male"	0	990877
"1985"	"Arts and Music"	"Female"	0	990877
"1985"	"Arts and Music"	"Male"	0	990877
"1985"	"Business"	"Female"	107968	990877
"1985"	"Business"	"Male"	132094	990877
"1985"	"Communication and Librarianship"	"Female"	24370	990877
"1985"	"Communication and Librarianship"	"Male"	16386	990877
"1985"	"Communication and Library Science"	"Female"	0	990877
"1985"	"Communication and Library Science"	"Male"	0	990877
"1985"	"Computer Science"	"Female"	14431	990877
"1985"	"Computer Science"	"Male"	24690	990877
"1985"	"Economics"	"Female"	7673	990877
"1985"	"Economics"	"Male"	15400	990877
"1985"	"Education"	"Female"	69295	990877
"1985"	"Education"	"Male"	22422	990877
"1985"	"Engineering"	"Female"	21772	990877
"1985"	"Engineering"	"Male"	86674	990877
"1985"	"English and Literature"	"Female"	21565	990877
"1985"	"English and Literature"	"Male"	11091	990877
"1985"	"Foreign Language and Literature, Other"	"Female"	0	990877
"1985"	"Foreign Language and Literature, Other"	"Male"	0	990877
"1985"	"Foreign Languages"	"Female"	7616	990877
"1985"	"Foreign Languages"	"Male"	2924	990877
"1985"	"Health Professions"	"Female"	0	990877
"1985"	"Health Professions"	"Male"	0	990877
"1985"	"History"	"Female"	6028	990877
"1985"	"History"	"Male"	10114	990877
"1985"	"Humanities, Other"	"Female"	1173	990877
"1985"	"Humanities, Other"	"Male"	2487	990877
"1985"	"Latin, Classical Greek"	"Female"	0	990877
"1985"	"Latin, Classical Greek"	"Male"	0	990877
"1985"	"Life Sciences"	"Female"	66429	990877
"1985"	"Life Sciences"	"Male"	28327	990877
"1985"	"Math"	"Female"	7094	990877
"1985"	"Math"	"Male"	8295	990877
"1985"	"Mathematics"	"Female"	0	990877
"1985"	"Mathematics"	"Male"	0	990877
"1985"	"Medicine"	"Female"	0	990877
"1985"	"Medicine"	"Male"	0	990877
"1985"	"Other/Unknown"	"Female"	22063	990877
"1985"	"Other/Unknown"	"Male"	19166	990877
"1985"	"Philosophy"	"Female"	0	990877
"1985"	"Philosophy"	"Male"	0	990877
"1985"	"Physical Sciences"	"Female"	7982	990877
"1985"	"Physical Sciences"	"Male"	19410	990877
"1985"	"Political Science and Public Administration"	"Female"	13579	990877
"1985"	"Political Science and Public Administration"	"Male"	18799	990877
"1985"	"Psychology"	"Female"	27422	990877
"1985"	"Psychology"	"Male"	12815	990877
"1985"	"Religion"	"Female"	1910	990877
"1985"	"Religion"	"Male"	5345	990877
"1985"	"Sciences, General Program"	"Female"	0	990877
"1985"	"Sciences, General Program"	"Male"	0	990877
"1985"	"Sciences, Other"	"Female"	0	990877
"1985"	"Sciences, Other"	"Male"	0	990877
"1985"	"Social Sciences"	"Female"	0	990877
"1985"	"Social Sciences"	"Male"	0	990877
"1985"	"Social Sciences, Other"	"Female"	5757	990877
"1985"	"Social Sciences, Other"	"Male"	5867	990877
"1985"	"Social Service Professions"	"Female"	7821	990877
"1985"	"Social Service Professions"	"Male"	1422	990877
"1985"	"Sociology"	"Female"	8398	990877
"1985"	"Sociology"	"Male"	3767	990877
"1985"	"Vocational Studies and Home Economics"	"Female"	19120	990877
"1985"	"Vocational Studies and Home Economics"	"Male"	8699	990877
"1985"	"Zoology, General"	"Female"	0	990877
"1985"	"Zoology, General"	"Male"	0	990877
"1986"	"???? Es"	"Female"	0	1000204
"1986"	"???? Es"	"Male"	0	1000204
"1986"	"???? Therapy"	"Female"	0	1000204
"1986"	"???? Therapy"	"Male"	0	1000204
"1986"	"Agriculture"	"Female"	3840	1000204
"1986"	"Agriculture"	"Male"	7092	1000204
"1986"	"Anthropology"	"Female"	1667	1000204
"1986"	"Anthropology"	"Male"	987	1000204
"1986"	"Area and Ethnic Studies"	"Female"	1802	1000204
"1986"	"Area and Ethnic Studies"	"Male"	1261	1000204
"1986"	"Area Studies"	"Female"	0	1000204
"1986"	"Area Studies"	"Male"	0	1000204
"1986"	"Art, General"	"Female"	0	1000204
"1986"	"Art, General"	"Male"	0	1000204
"1986"	"Art/Architecture"	"Female"	26386	1000204
"1986"	"Art/Architecture"	"Male"	20176	1000204
"1986"	"Arts"	"Female"	0	1000204
"1986"	"Arts"	"Male"	0	1000204
"1986"	"Arts and Music"	"Female"	0	1000204
"1986"	"Arts and Music"	"Male"	0	1000204
"1986"	"Business"	"Female"	112101	1000204
"1986"	"Business"	"Male"	133156	1000204
"1986"	"Communication and Librarianship"	"Female"	25151	1000204
"1986"	"Communication and Librarianship"	"Male"	16954	1000204
"1986"	"Communication and Library Science"	"Female"	0	1000204
"1986"	"Communication and Library Science"	"Male"	0	1000204
"1986"	"Computer Science"	"Female"	15126	1000204
"1986"	"Computer Science"	"Male"	27069	1000204
"1986"	"Economics"	"Female"	7954	1000204
"1986"	"Economics"	"Male"	15842	1000204
"1986"	"Education"	"Female"	68882	1000204
"1986"	"Education"	"Male"	22064	1000204
"1986"	"Engineering"	"Female"	20846	1000204
"1986"	"Engineering"	"Male"	86431	1000204
"1986"	"English and Literature"	"Female"	22381	1000204
"1986"	"English and Literature"	"Male"	11602	1000204
"1986"	"Foreign Language and Literature, Other"	"Female"	0	1000204
"1986"	"Foreign Language and Literature, Other"	"Male"	0	1000204
"1986"	"Foreign Languages"	"Female"	7591	1000204
"1986"	"Foreign Languages"	"Male"	3078	1000204
"1986"	"Health Professions"	"Female"	0	1000204
"1986"	"Health Professions"	"Male"	0	1000204
"1986"	"History"	"Female"	6046	1000204
"1986"	"History"	"Male"	10451	1000204
"1986"	"Humanities, Other"	"Female"	1168	1000204
"1986"	"Humanities, Other"	"Male"	2413	1000204
"1986"	"Latin, Classical Greek"	"Female"	0	1000204
"1986"	"Latin, Classical Greek"	"Male"	0	1000204
"1986"	"Life Sciences"	"Female"	67487	1000204
"1986"	"Life Sciences"	"Male"	28319	1000204
"1986"	"Math"	"Female"	7680	1000204
"1986"	"Math"	"Male"	8851	1000204
"1986"	"Mathematics"	"Female"	0	1000204
"1986"	"Mathematics"	"Male"	0	1000204
"1986"	"Medicine"	"Female"	0	1000204
"1986"	"Medicine"	"Male"	0	1000204
"1986"	"Other/Unknown"	"Female"	22236	1000204
"1986"	"Other/Unknown"	"Male"	19192	1000204
"1986"	"Philosophy"	"Female"	0	1000204
"1986"	"Philosophy"	"Male"	0	1000204
"1986"	"Physical Sciences"	"Female"	7201	1000204
"1986"	"Physical Sciences"	"Male"	17815	1000204
"1986"	"Political Science and Public Administration"	"Female"	14009	1000204
"1986"	"Political Science and Public Administration"	"Male"	19167	1000204
"1986"	"Psychology"	"Female"	28246	1000204
"1986"	"Psychology"	"Male"	12691	1000204
"1986"	"Religion"	"Female"	1773	1000204
"1986"	"Religion"	"Male"	5096	1000204
"1986"	"Sciences, General Program"	"Female"	0	1000204
"1986"	"Sciences, General Program"	"Male"	0	1000204
"1986"	"Sciences, Other"	"Female"	0	1000204
"1986"	"Sciences, Other"	"Male"	0	1000204
"1986"	"Social Sciences"	"Female"	0	1000204
"1986"	"Social Sciences"	"Male"	0	1000204
"1986"	"Social Sciences, Other"	"Female"	5502	1000204
"1986"	"Social Sciences, Other"	"Male"	6033	1000204
"1986"	"Social Service Professions"	"Female"	7734	1000204
"1986"	"Social Service Professions"	"Male"	1497	1000204
"1986"	"Sociology"	"Female"	8535	1000204
"1986"	"Sociology"	"Male"	3862	1000204
"1986"	"Vocational Studies and Home Economics"	"Female"	18717	1000204
"1986"	"Vocational Studies and Home Economics"	"Male"	9044	1000204
"1986"	"Zoology, General"	"Female"	0	1000204
"1986"	"Zoology, General"	"Male"	0	1000204
"1987"	"???? Es"	"Female"	0	1003532
"1987"	"???? Es"	"Male"	0	1003532
"1987"	"???? Therapy"	"Female"	0	1003532
"1987"	"???? Therapy"	"Male"	0	1003532
"1987"	"Agriculture"	"Female"	3395	1003532
"1987"	"Agriculture"	"Male"	6129	1003532
"1987"	"Anthropology"	"Female"	1799	1003532
"1987"	"Anthropology"	"Male"	1003	1003532
"1987"	"Area and Ethnic Studies"	"Female"	2062	1003532
"1987"	"Area and Ethnic Studies"	"Male"	1251	1003532
"1987"	"Area Studies"	"Female"	0	1003532
"1987"	"Area Studies"	"Male"	0	1003532
"1987"	"Art, General"	"Female"	0	1003532
"1987"	"Art, General"	"Male"	0	1003532
"1987"	"Art/Architecture"	"Female"	26340	1003532
"1987"	"Art/Architecture"	"Male"	19495	1003532
"1987"	"Arts"	"Female"	0	1003532
"1987"	"Arts"	"Male"	0	1003532
"1987"	"Arts and Music"	"Female"	0	1003532
"1987"	"Arts and Music"	"Male"	0	1003532
"1987"	"Business"	"Female"	115344	1003532
"1987"	"Business"	"Male"	132830	1003532
"1987"	"Communication and Librarianship"	"Female"	26906	1003532
"1987"	"Communication and Librarianship"	"Male"	17475	1003532
"1987"	"Communication and Library Science"	"Female"	0	1003532
"1987"	"Communication and Library Science"	"Male"	0	1003532
"1987"	"Computer Science"	"Female"	13889	1003532
"1987"	"Computer Science"	"Male"	26038	1003532
"1987"	"Economics"	"Female"	8067	1003532
"1987"	"Economics"	"Male"	16335	1003532
"1987"	"Education"	"Female"	68952	1003532
"1987"	"Education"	"Male"	21830	1003532
"1987"	"Engineering"	"Female"	20475	1003532
"1987"	"Engineering"	"Male"	83374	1003532
"1987"	"English and Literature"	"Female"	23544	1003532
"1987"	"English and Literature"	"Male"	12064	1003532
"1987"	"Foreign Language and Literature, Other"	"Female"	0	1003532
"1987"	"Foreign Language and Literature, Other"	"Male"	0	1003532
"1987"	"Foreign Languages"	"Female"	7638	1003532
"1987"	"Foreign Languages"	"Male"	3023	1003532
"1987"	"Health Professions"	"Female"	0	1003532
"1987"	"Health Professions"	"Male"	0	1003532
"1987"	"History"	"Female"	6425	1003532
"1987"	"History"	"Male"	10610	1003532
"1987"	"Humanities, Other"	"Female"	1159	1003532
"1987"	"Humanities, Other"	"Male"	2375	1003532
"1987"	"Latin, Classical Greek"	"Female"	0	1003532
"1987"	"Latin, Classical Greek"	"Male"	0	1003532
"1987"	"Life Sciences"	"Female"	67187	1003532
"1987"	"Life Sciences"	"Male"	27518	1003532
"1987"	"Math"	"Female"	7682	1003532
"1987"	"Math"	"Male"	8833	1003532
"1987"	"Mathematics"	"Female"	0	1003532
"1987"	"Mathematics"	"Male"	0	1003532
"1987"	"Medicine"	"Female"	0	1003532
"1987"	"Medicine"	"Male"	0	1003532
"1987"	"Other/Unknown"	"Female"	23843	1003532
"1987"	"Other/Unknown"	"Male"	19905	1003532
"1987"	"Philosophy"	"Female"	0	1003532
"1987"	"Philosophy"	"Male"	0	1003532
"1987"	"Physical Sciences"	"Female"	6926	1003532
"1987"	"Physical Sciences"	"Male"	16271	1003532
"1987"	"Political Science and Public Administration"	"Female"	14511	1003532
"1987"	"Political Science and Public Administration"	"Male"	19365	1003532
"1987"	"Psychology"	"Female"	29796	1003532
"1987"	"Psychology"	"Male"	13399	1003532
"1987"	"Religion"	"Female"	1921	1003532
"1987"	"Religion"	"Male"	5146	1003532
"1987"	"Sciences, General Program"	"Female"	0	1003532
"1987"	"Sciences, General Program"	"Male"	0	1003532
"1987"	"Sciences, Other"	"Female"	0	1003532
"1987"	"Sciences, Other"	"Male"	0	1003532
